Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	tree_length
360	-170.9815	-235.7704	64.78895	0.0258316	0.0123377	0.0547721	0.0126445	0.00189757	0.0397842	0.0124265	0.0330291	0.108696	0.0198066	0.0253544	0.00998947	0.0293339	0.000529678	0.00476309	0.0127997	0.00621777	0.0022863	0.00164528	0.0133883	0.0209062	0.0219072	0.0204506	0.0545721	0.0677438	0.0302675	0.00579658	0.0226476	0.0290438	0.0130178	0.0479186	0.0406567	0.0336449	0.0273361	0.00744983	0.0148528	0.00314072	0.00729532	0.0192373	0.00704487	0.0208253	0.0532573	0.011731	0.0192226	0.0155948	0.00165891	0.0753548	0.0612305	0.256095	0.653781	1.52956	3.9048	16.3317	2.01961	0.0230617	0.0110147	0.0488989	0.0112886	0.00169409	0.0355182	0.011094	0.0294874	0.0970408	0.0176828	0.0226357	0.0089183	0.0261884	0.000472881	0.00425235	0.0114272	0.00555104	0.00204114	0.00146886	0.0119527	0.0186645	0.0195581	0.0182577	0.0487203	0.0604797	0.027022	0.00517502	0.0202191	0.0259294	0.0116219	0.0427803	0.0362971	0.0300372	0.0244048	0.00665099	0.0132602	0.00280394	0.00651305	0.0171745	0.00628946	0.0185922	0.0475465	0.0104731	0.0171613	0.0139226	0.00148103	0.0672745	1.120109
396	-175.1767	-237.0599	61.8832	0.0365587	0.027644	0.038492	0.0461149	0.102992	0.0555434	0.0574406	0.0486211	0.0627328	0.110092	0.0280339	0.0527717	0.237862	0.000490913	0.000745575	0.0584783	0.00020316	0.0109012	0.0388312	0.00855098	0.0404064	0.0486572	0.00791325	0.08022	0.23914	0.0192931	0.00717655	0.0779778	0.0212817	0.0166063	0.0308164	0.0175213	0.0171186	0.0400971	0.0484531	0.0137477	0.0177797	0.0254607	0.00470389	0.00134409	0.0742924	0.0363991	0.00484428	0.0284055	0.114783	0.0919834	0.0758642	0.00905907	0.100847	0.488834	2.04568	9.91598	110.387	3.401308	0.016428	0.0124221	0.0172968	0.0207222	0.0462804	0.024959	0.0258115	0.0218484	0.0281896	0.0494709	0.0125973	0.0237135	0.106886	0.000220597	0.000335031	0.0262778	9.1292e-05	0.00489857	0.0174492	0.00384247	0.018157	0.0218646	0.0035559	0.0360477	0.10746	0.00866955	0.00322486	0.0350401	0.00956316	0.00746221	0.0138477	0.00787336	0.0076924	0.018018	0.0217729	0.00617766	0.00798949	0.011441	0.00211374	0.000603981	0.033384	0.0163563	0.00217683	0.0127643	0.0515789	0.0413336	0.0340903	2.225387
432	-191.6492	-255.4489	63.79968	0.00393216	0.0508445	0.0249786	0.0696045	0.0758105	0.0264417	0.0425847	0.00526795	0.080145	0.0113414	0.020994	0.033046	0.195804	0.00918539	0.0251502	0.0108488	0.0038916	0.0390631	0.000321785	0.0621105	0.023173	0.0293708	0.0216807	0.057066	0.0774849	0.00917612	0.0216203	0.0765528	0.00542716	0.0608961	0.010063	0.0984227	0.00616088	0.0629439	0.0138759	0.0043353	0.000108195	0.00397446	0.00495978	0.0143999	0.0168656	0.000785542	0.0718919	0.115536	0.0556779	0.018214	0.0563531	0.0460198	0.2228	0.625981	1.59749	4.48834	21.7298	2.226101	0.00227505	0.0294174	0.014452	0.0402715	0.0438621	0.0152985	0.0246385	0.00304791	0.04637	0.00656185	0.0121466	0.0191196	0.113287	0.00531444	0.0145513	0.00627684	0.00225158	0.0226009	0.000186177	0.0359356	0.0134074	0.0169932	0.012544	0.033017	0.0448309	0.00530908	0.012509	0.0442916	0.00314002	0.035233	0.00582219	0.056945	0.00356454	0.0364178	0.00802826	0.0025083	6.2599e-05	0.00229952	0.00286961	0.00833145	0.00975804	0.000454496	0.0415949	0.0668463	0.0322139	0.0105382	0.0326045	1.728382
468	-187.6869	-248.7552	61.06827	0.0013124	0.0231492	0.00682065	0.0116803	0.0779259	0.019352	0.0145232	0.00298788	0.047091	0.00285075	0.0736637	0.0939286	0.0374309	0.00640486	0.00859396	0.0966617	5.66464e-05	0.00368476	0.00915846	0.0581137	0.0271285	0.0531141	0.004042	0.00944944	0.00975697	0.0348936	0.0086067	0.0637702	0.0285753	0.0799296	0.00526476	0.00774907	0.0151962	0.00836731	0.0269718	0.101079	0.0100911	0.0536668	0.00110584	0.0533167	0.00503042	0.013354	0.00499124	0.0102245	0.00709127	0.0343981	0.0290093	0.000478651	0.0240346	0.312501	3.19999	41.6067	2089.2	5.527527	0.00100832	0.0177857	0.00524035	0.00897407	0.059871	0.0148683	0.0111583	0.00229561	0.0361803	0.00219025	0.0565963	0.072166	0.0287584	0.00492089	0.0066028	0.0742658	4.35218e-05	0.00283102	0.0070365	0.0446491	0.020843	0.0408079	0.0031055	0.00726006	0.00749634	0.026809	0.00661259	0.0489951	0.0219546	0.0614104	0.00404495	0.00595366	0.0116753	0.00642866	0.0207226	0.0776594	0.00775304	0.0412326	0.000849624	0.0409635	0.0038649	0.01026	0.0038348	0.00785556	0.00544827	0.0264283	0.022288	1.301564
504	-178.0718	-241.6511	63.57924	0.000512242	0.0263406	0.00387775	0.0271367	0.0495487	0.0254465	0.00892958	0.0170401	0.00497854	0.0039837	0.0463377	0.00327461	0.023752	0.00140059	0.000477493	0.0324093	0.000330231	0.00282811	0.00377428	0.0686303	0.0165645	0.0228394	0.0151165	0.00522604	0.0131062	0.0111015	0.00333097	0.0209384	0.00171837	0.0454095	0.00891841	0.00726477	0.0134078	0.00302643	0.0252442	0.0204097	0.00685493	0.0235177	0.00486949	0.0122868	0.0199263	0.00393618	0.0291982	0.0131994	0.0249253	0.0159593	0.0185429	0.00724233	0.0904185	0.472467	2.11655	11.0597	138.077	3.563148	0.000675917	0.0347571	0.00511679	0.0358076	0.0653808	0.0335773	0.0117828	0.0224848	0.00656931	0.0052566	0.0611438	0.00432093	0.0313413	0.00184811	0.000630065	0.0427649	0.000435749	0.00373176	0.00498026	0.0905595	0.0218572	0.0301371	0.0199466	0.0068959	0.017294	0.0146487	0.0043953	0.0276288	0.00226743	0.059919	0.0117681	0.00958605	0.017692	0.00399345	0.0333104	0.0269311	0.00904525	0.0310323	0.00642542	0.0162128	0.0262933	0.0051939	0.0385277	0.017417	0.0328895	0.0210587	0.0244678	0.7578481
540	-181.1452	-243.8761	62.73084	0.0218065	0.00674453	0.0725899	0.0210147	0.0305409	0.110654	0.0850852	0.0212584	0.0440685	0.0431238	0.170008	0.0116932	0.115529	0.00465275	0.00149348	0.0340078	0.00187788	0.0519918	0.00554159	0.113664	0.0112003	0.0100538	0.0232588	0.056965	0.0580624	0.00832812	0.0292155	0.0853233	0.0581671	0.0621446	0.0629401	0.0153703	0.0264353	0.00377211	0.109529	0.0174736	0.0750943	0.112589	0.0281412	0.0659097	0.0060735	0.0269188	0.0140957	0.110975	0.0450265	0.0447114	0.0468081	0.0266586	0.170717	0.576082	1.73586	5.85765	37.5114	2.620867	0.00999414	0.00309109	0.0332687	0.00963125	0.0139972	0.0507138	0.0389954	0.00974294	0.020197	0.0197641	0.0779162	0.00535912	0.0529482	0.0021324	0.000684476	0.0155861	0.000860649	0.0238284	0.00253977	0.0520934	0.00513321	0.00460776	0.0106598	0.0261076	0.0266106	0.00381686	0.0133898	0.0391045	0.0266586	0.0284815	0.0288461	0.00704436	0.0121156	0.0017288	0.0501984	0.00800834	0.0344165	0.0516008	0.0128974	0.0302071	0.00278355	0.0123372	0.00646018	0.0508609	0.0206361	0.0204917	0.0214526	2.181929
576	-186.1194	-249.0613	62.94195	0.0895378	0.0194783	0.000800297	0.0225373	0.131077	0.0885204	0.0355625	0.00504168	0.0412795	0.0389883	0.0609723	0.0161501	0.0113668	0.0025466	0.0048186	0.0309594	0.0120589	0.0174256	0.0264465	0.0614059	0.00182482	0.0810557	0.0359291	0.0212287	0.0754463	0.0238568	0.120451	0.00927098	0.0159822	0.0394166	0.0613083	0.0411679	0.103332	0.0328244	0.0162765	0.109277	0.172243	0.0318958	0.0663307	0.0795709	0.017979	0.0392862	0.00843638	0.0557665	0.013575	0.0157058	0.0423206	0.0269442	0.171607	0.577017	1.73305	5.82728	37.1138	2.613162	0.043704	0.0095075	0.00039063	0.0110006	0.0639798	0.0432074	0.0173583	0.00246088	0.0201488	0.0190305	0.029761	0.007883	0.00554819	0.00124301	0.00235199	0.0151115	0.00588601	0.00850556	0.0129087	0.0299726	0.000890707	0.0395638	0.0175373	0.0103619	0.0368258	0.0116447	0.0587931	0.00452523	0.00780104	0.0192395	0.029925	0.0200944	0.0504371	0.0160218	0.00794467	0.0533386	0.0840728	0.0155685	0.0323765	0.0388391	0.00877569	0.0191758	0.00411786	0.02722	0.00662607	0.0076661	0.020657	2.048732
612	-182.4862	-245.8908	63.40458	0.0170139	0.0172681	0.0105464	0.0151949	0.00012361	0.046123	0.0098575	0.00213707	0.00573109	0.00413041	0.00394063	0.0123962	0.00342594	0.00122748	0.000342651	0.0243892	0.0125639	0.0235514	0.000791535	0.00491994	0.00896911	0.0080914	0.00427604	0.0120241	0.0389133	0.00973424	0.00619303	0.015951	0.00333096	0.00861821	0.0193919	0.0106561	0.00325718	0.00231755	0.00934426	0.0010363	0.00330725	0.000100643	0.0220017	0.00880463	0.00211348	0.00472907	0.00342068	0.00475364	0.00539874	0.00729215	0.0145062	0.00498545	0.0753641	0.446371	2.24029	13.2689	200.584	3.833155	0.0374584	0.038018	0.0232193	0.0334536	0.000272144	0.101546	0.0217026	0.00470505	0.0126178	0.00909367	0.00867583	0.0272919	0.00754267	0.00270247	0.000754392	0.0536962	0.0276611	0.0518517	0.00174267	0.0108319	0.0197467	0.0178143	0.00941429	0.0264727	0.0856729	0.0214313	0.0136348	0.0351182	0.00733357	0.0189742	0.0426938	0.0234609	0.00717113	0.0051024	0.0205727	0.00228157	0.00728137	0.00022158	0.0484397	0.0193846	0.00465312	0.0104117	0.00753108	0.0104658	0.0118861	0.0160547	0.0319373	0.4542076
648	-183.7194	-245.6982	61.97878	0.0500608	0.176535	0.0572933	0.149531	0.0653512	0.128787	0.203344	0.00267432	0.0244017	0.00513802	0.0054757	0.017066	0.0359681	0.031901	0.0300582	0.0206819	0.0444101	0.0556806	0.000832255	0.0227671	0.0294218	0.0417767	0.0144417	0.0425298	0.160285	0.120886	0.212648	0.00602054	0.0295011	0.0660833	0.0249521	0.00728173	0.160286	0.0389226	0.00398111	0.00131462	0.00145693	0.0504792	0.0362695	0.0530647	0.0459694	0.0712973	0.01632	0.0602844	0.0522993	0.0685219	0.284123	0.0393384	0.20639	0.611217	1.63608	4.8452	25.4205	2.339529	0.0176995	0.0624156	0.0202566	0.0528682	0.0231056	0.0455339	0.0718942	0.000945531	0.00862748	0.0018166	0.00193599	0.00603385	0.0127169	0.0112789	0.0106274	0.0073123	0.0157016	0.0196864	0.000294252	0.00804954	0.0104024	0.0147706	0.00510601	0.0150368	0.0566705	0.0427403	0.0751837	0.00212862	0.0104304	0.0233644	0.00882205	0.00257453	0.0566706	0.0137615	0.00140756	0.000464799	0.000515113	0.0178474	0.0128235	0.0187615	0.0162529	0.0252079	0.0057701	0.0213142	0.0184909	0.0242266	0.100455	2.828374
684	-191.4608	-255.6466	64.18588	0.0135868	0.0064179	0.00494411	0.046519	0.0810669	0.059474	0.0263696	0.0136329	0.00149698	0.0283548	0.00667052	0.0125917	0.0363568	0.0209835	0.00376354	0.00747991	0.00813989	0.0210467	0.00627014	0.0220954	0.00748716	0.0171	0.0330479	0.00124704	0.0140066	0.0496159	0.0271529	0.0661734	0.0108381	0.0050531	0.0237105	0.00471101	0.0201287	0.173341	0.0127955	0.0139361	0.0470618	0.0164112	0.00169408	0.034162	0.00982356	0.0347267	0.0298394	0.0025554	0.0321345	0.00602499	0.00499216	0.0268759	0.171394	0.576794	1.73372	5.8345	37.2081	2.614998	0.0120554	0.00569452	0.00438684	0.0412757	0.0719296	0.0527705	0.0233974	0.0120963	0.00132825	0.0251588	0.00591867	0.0111725	0.0322589	0.0186184	0.00333934	0.00663683	0.00722241	0.0186745	0.00556341	0.0196049	0.00664325	0.0151726	0.029323	0.00110649	0.0124279	0.0440235	0.0240924	0.0587148	0.00961651	0.00448355	0.021038	0.00418001	0.0178599	0.153803	0.0113533	0.0123654	0.0417573	0.0145615	0.00150314	0.0303114	0.00871631	0.0308125	0.0264761	0.00226737	0.0285125	0.00534589	0.00442948	1.127032
720	-182.0173	-246.3429	64.32564	0.00592933	0.0148945	0.153328	0.0320949	0.10691	0.0472338	0.131214	0.0141769	0.00310876	0.0436961	0.0181079	0.0445587	0.0954935	0.00107759	0.0148569	0.0156593	0.0221614	0.00445377	0.00893257	0.108617	0.0406875	0.0565863	0.0267664	0.00124037	0.0309796	0.00397307	0.0235848	0.17637	0.00494433	0.0635533	0.0352295	0.00680779	0.0866012	0.0200832	0.0306995	0.00703448	0.013838	0.0587699	0.00314036	0.00405315	0.0160496	0.029199	0.0240113	0.0998854	0.0266695	0.0130767	0.0916275	0.129484	0.368999	0.73269	1.36483	2.71003	7.72296	1.478096	0.0031506	0.00791431	0.0814723	0.0170539	0.0568078	0.0250981	0.0697217	0.007533	0.00165187	0.0232183	0.00962182	0.0236767	0.0507413	0.000572589	0.00789435	0.00832073	0.0117757	0.00236655	0.0047464	0.0577144	0.0216197	0.0300676	0.0142226	0.000659081	0.0164613	0.00211112	0.012532	0.0937159	0.00262722	0.0337696	0.0187195	0.00361738	0.0460163	0.0106714	0.0163125	0.00373783	0.00735294	0.0312279	0.00166866	0.00215368	0.00852811	0.0155152	0.0127586	0.053075	0.0141711	0.0069484	0.0486871	1.881968
756	-181.1997	-243.3607	62.16102	0.0294188	0.0197166	0.0819359	0.0815945	0.0211961	0.0784324	0.00842176	0.00499472	0.0423865	0.00894731	0.0340995	0.0201369	0.054684	0.000216371	0.0149403	0.0236679	0.00360247	0.0390602	0.00298592	0.0498505	0.0307816	0.0309743	0.00316768	0.0252008	0.0870012	0.0421119	0.0112473	0.0868703	0.00291271	0.0572848	0.0420909	0.000653362	0.00988792	0.0309794	0.00202438	0.00816038	0.0049849	0.0631109	0.0138171	0.00221753	0.0428914	0.011328	0.0694477	0.0194839	0.0209306	0.0544519	0.0866355	0.00298046	0.0586411	0.412764	2.42269	17.0529	335.518	4.205134	0.019865	0.0133136	0.0553271	0.0550965	0.0143126	0.0529613	0.00568678	0.00337267	0.0286214	0.00604166	0.0230256	0.0135974	0.0369253	0.000146104	0.0100884	0.0159817	0.00243256	0.0263753	0.00201624	0.0336614	0.0207852	0.0209154	0.00213897	0.0170168	0.0587474	0.028436	0.00759473	0.058659	0.0019668	0.0386814	0.0284218	0.000441182	0.0066768	0.0209188	0.00136696	0.00551028	0.00336604	0.0426155	0.00932994	0.00149738	0.0289623	0.00764922	0.0468944	0.0131565	0.0141334	0.0367686	0.0585005	1.480937
792	-182.0013	-245.5775	63.57625	0.0334071	0.0227935	0.0387833	0.0941414	0.0189941	0.0777325	0.0274423	0.0549128	0.00665496	0.0109989	0.00725133	0.0125089	0.0764675	0.00540382	0.000760956	0.0256376	0.0645224	0.0378465	0.0316353	0.0726642	0.129229	0.258688	0.00201871	0.0409762	0.148254	0.000634919	0.119376	0.0211241	0.00126772	0.0343724	0.0118953	0.0580311	0.0196523	0.0786597	0.00336133	0.0290765	0.000316331	0.0402892	0.039716	0.00194504	0.00678813	0.0160385	0.0138622	0.0236542	0.00891212	0.0213207	0.0154374	0.0444192	0.218986	0.622619	1.60612	4.5665	22.5128	2.251697	0.0179082	0.0122187	0.0207902	0.0504656	0.010182	0.0416694	0.0147107	0.0294366	0.00356747	0.00589609	0.00388716	0.00670553	0.0409913	0.00289678	0.00040792	0.0137434	0.034588	0.020288	0.0169585	0.0389525	0.0692747	0.138673	0.00108215	0.0219658	0.0794733	0.000340356	0.0639928	0.0113238	0.000679576	0.0184258	0.00637661	0.0311083	0.0105349	0.0421665	0.00180188	0.0155868	0.000169573	0.0215975	0.0212903	0.00104266	0.00363886	0.00859761	0.00743098	0.0126801	0.00477745	0.0114292	0.00827542	1.865456
828	-189.1435	-254.0497	64.90628	0.00521924	0.00257299	0.00671041	0.0269252	0.0349399	0.0223749	0.000412135	0.046258	0.0221848	0.0075665	0.00317954	0.00173872	0.0101719	0.000536436	0.00121897	0.0248941	0.00363991	0.00668586	0.0559395	0.00979548	0.0078886	0.0518644	0.00276968	0.015775	0.00613289	0.00214227	0.00768784	0.012101	0.0078866	0.012945	0.0130928	0.0271558	0.0114685	0.00334848	0.00970572	0.026318	0.018343	0.00244726	0.0219402	0.0124256	0.0111405	0.0119274	0.00242928	0.00865485	0.00129055	0.000820175	0.0161127	0.0408924	0.210327	0.614831	1.62646	4.75451	24.4544	2.311515	0.00843474	0.00415818	0.0108446	0.0435134	0.0564659	0.0361597	0.000666046	0.074757	0.0358525	0.0122281	0.0051384	0.00280992	0.0164387	0.000866926	0.00196996	0.0402311	0.00588242	0.0108049	0.0904031	0.0158303	0.0127487	0.0838173	0.00447605	0.0254938	0.00991127	0.0034621	0.0124242	0.0195563	0.0127454	0.0209203	0.021159	0.0438861	0.0185341	0.00541143	0.0156853	0.0425322	0.0296439	0.00395499	0.0354573	0.0200808	0.018004	0.0192757	0.00392593	0.013987	0.00208564	0.00132547	0.0260395	0.6187787
864	-181.7604	-245.644	63.88367	0.00905772	0.00159525	0.0310709	0.0844081	0.0195478	0.0288564	0.00178639	0.0288815	0.0118216	0.00183123	0.0181216	0.0308386	0.0413094	0.00100121	0.00995374	0.0185278	0.02069	0.0187998	0.00193918	0.0297938	0.0158718	0.0123562	0.00469322	0.00635834	0.00221468	0.00628446	0.00613171	0.0140639	0.0117254	0.00382112	0.00363387	0.027144	0.00467678	0.00594404	0.0308758	0.00848667	0.0129501	0.0176714	0.0802418	0.0275463	0.00247981	0.0110075	0.00138042	0.000741632	0.0689976	0.00264112	0.0328789	0.0119138	0.115262	0.509639	1.96217	8.67592	83.9365	3.203239	0.0108782	0.00191586	0.0373157	0.101373	0.0234767	0.0346561	0.00214543	0.0346862	0.0141976	0.00219928	0.0217637	0.0370366	0.0496119	0.00120244	0.0119543	0.0222515	0.0248483	0.0225783	0.00232893	0.0357819	0.0190618	0.0148396	0.00563649	0.00763627	0.00265979	0.00754754	0.00736409	0.0168905	0.014082	0.0045891	0.00436422	0.0325995	0.00561674	0.0071387	0.0370813	0.0101924	0.0155528	0.0212231	0.0963691	0.0330826	0.00297821	0.0132198	0.00165786	0.000890689	0.082865	0.00317194	0.0394871	0.8326506
900	-185.3444	-247.3805	62.03607	0.0445685	0.0063004	0.0571743	0.268944	0.0777304	0.00347336	0.00743221	0.162514	0.0265719	0.00791232	0.0919277	0.100839	0.0552949	0.0107186	0.0263917	0.0207022	0.0123976	0.0344727	0.00333262	0.0986248	0.0191884	0.0242785	0.0312442	0.0120005	0.0428016	0.0320056	0.0192355	0.125196	0.027153	0.0200222	0.114891	0.0245365	0.185767	0.013302	0.0125478	0.0479942	0.0848209	0.0369094	0.0738809	0.130383	0.0318822	0.0701644	0.0367449	0.0107344	0.0229263	0.019103	0.0641137	0.0182836	0.142037	0.543958	1.83838	7.0404	54.6939	2.893542	0.0181827	0.00257039	0.0233255	0.109721	0.0317118	0.00141704	0.00303214	0.066301	0.0108406	0.00322801	0.0375039	0.0411394	0.0225588	0.00437289	0.0107671	0.00844591	0.00505786	0.0140639	0.00135962	0.0402361	0.00782831	0.00990495	0.0127468	0.00489588	0.0174618	0.0130574	0.00784754	0.0510764	0.0110776	0.00816848	0.0468721	0.0100102	0.0757879	0.00542686	0.00511916	0.0195803	0.0346045	0.015058	0.0301413	0.0531927	0.013007	0.0286251	0.0149909	0.00437932	0.00935331	0.00779349	0.0261566	2.451149
936	-178.5172	-239.9845	61.46721	0.0195145	0.0420788	0.0477683	0.173052	0.0774419	0.120008	0.0439224	0.0949143	0.0383948	0.00698062	0.0659304	0.0709582	0.0464447	0.00222725	0.0240473	0.00812426	0.0490919	0.258579	0.0282064	0.133825	0.00791095	0.0410684	0.147327	0.0465682	0.0676588	0.0472025	0.0155018	0.044586	0.00453987	0.154196	0.0240289	0.0851481	0.00283584	0.0734773	0.0223389	0.129728	0.124557	0.188422	0.0276344	0.00634714	0.142575	0.0134821	0.112467	0.164046	0.0816213	0.0348315	0.0140799	0.0431719	0.215965	0.619926	1.61309	4.63037	23.1632	2.272291	0.00614496	0.0132503	0.0150419	0.0544928	0.0243859	0.0377895	0.0138308	0.0298878	0.0120902	0.00219814	0.020761	0.0223442	0.0146251	0.000701345	0.00757233	0.00255827	0.0154587	0.0814245	0.00888198	0.0421403	0.0024911	0.0129321	0.0463922	0.014664	0.0213052	0.0148637	0.00488139	0.0140398	0.00142957	0.048555	0.00756652	0.0268125	0.000892984	0.0231374	0.00703434	0.0408503	0.0392221	0.0593326	0.00870187	0.00199867	0.0448956	0.00424541	0.0354149	0.0516569	0.0257019	0.0109682	0.00443365	3.175688
972	-184.2529	-247.8724	63.61953	0.00866293	0.0237889	0.0253561	0.00678464	0.0607154	0.0447415	0.0309604	0.0101709	0.0369201	0.00568649	0.011501	0.047114	0.0333362	0.049755	0.00346875	0.0092685	0.0181413	0.0341227	0.0322366	0.052136	0.000663775	0.055814	0.0282254	0.0236814	0.0115352	0.0348961	0.0329452	0.0186245	0.000777676	0.0181745	0.0296018	0.00240728	0.00256733	0.00117074	0.0455431	0.0128541	0.0153565	0.00757462	0.0220934	0.00245283	0.0133177	0.0216034	0.030649	0.0141551	0.00505338	0.0219318	0.0400618	0.0110819	0.111264	0.504057	1.9839	8.98765	90.237	3.255574	0.00818339	0.0224721	0.0239525	0.00640907	0.0573545	0.0422648	0.0292465	0.00960789	0.0348764	0.00537171	0.0108644	0.044506	0.0314909	0.0470008	0.00327673	0.00875544	0.0171371	0.0322338	0.0304522	0.04925	0.000627031	0.0527244	0.026663	0.0223705	0.0108967	0.0329644	0.0311215	0.0175935	0.000734627	0.0171684	0.0279632	0.00227402	0.00242521	0.00110593	0.043022	0.0121426	0.0145064	0.00715532	0.0208704	0.00231705	0.0125805	0.0204076	0.0289524	0.0133716	0.00477365	0.0207178	0.0378441	1.058599
1008	-192.4002	-255.6547	63.25454	0.00246275	0.0296797	0.0117976	0.0209903	0.0818374	0.024189	0.0154017	0.0479595	0.0287208	0.0193649	0.0309794	0.00968111	0.0725477	0.0257055	0.00928023	0.0518676	0.0319266	0.0454427	0.00564275	0.0380841	0.0201584	0.000220617	0.0103276	0.00313203	0.0124434	0.00362251	0.00401402	0.0147764	0.0110142	0.00196609	0.0192288	0.114119	0.0295602	0.0105749	0.0259711	0.0245729	0.0208316	0.00269295	0.0296152	0.0410545	0.0364799	0.0153265	0.0291595	0.0149404	0.0247703	0.00880499	0.016697	0.00767719	0.0930267	0.476677	2.09785	10.7496	130.256	3.520985	0.0021422	0.0258166	0.010262	0.0182582	0.0711854	0.0210406	0.013397	0.0417171	0.0249825	0.0168444	0.0269471	0.00842102	0.0631049	0.0223597	0.00807232	0.0451165	0.027771	0.0395279	0.00490829	0.0331271	0.0175346	0.000191902	0.00898334	0.00272436	0.0108238	0.003151	0.00349155	0.0128531	0.00958062	0.00171018	0.0167259	0.0992654	0.0257127	0.0091985	0.0225907	0.0213745	0.0181202	0.00234244	0.0257605	0.0357108	0.0317317	0.0133316	0.0253641	0.0129958	0.0215462	0.00765894	0.0145237	1.149637
1044	-184.1033	-247.4642	63.36082	0.00355501	0.0334385	0.0111472	0.00801695	0.16236	0.061321	0.00543618	0.00637525	0.107404	0.0102421	0.0139653	0.00380057	0.0292296	0.0100025	0.0523178	0.0189863	0.0411545	0.0682726	0.0118687	0.0283429	0.00278317	0.0520773	0.0142194	0.0319201	0.0084056	0.0602773	0.0622125	0.00947624	0.0262149	0.013108	0.00545623	0.126375	0.00756721	0.0220019	0.0152952	0.0496718	0.0194981	0.00300208	0.0213394	0.0700134	0.00861119	0.0181901	0.00978299	0.0183527	0.00261113	0.0338905	0.04821	0.014747	0.1279	0.526454	1.8995	7.81858	67.8105	3.048976	0.00245545	0.0230961	0.0076994	0.00553733	0.112142	0.0423546	0.00375478	0.00440341	0.0741846	0.00707422	0.00964589	0.00262506	0.020189	0.00690874	0.0361361	0.0131139	0.0284256	0.0471561	0.00819778	0.0195766	0.00192234	0.0359699	0.00982136	0.0220473	0.00580577	0.0416337	0.0429704	0.00654527	0.0181067	0.00905371	0.00376864	0.0872874	0.00522669	0.0151968	0.0105644	0.0343084	0.0134674	0.00207355	0.0147392	0.0483585	0.00594777	0.0125639	0.00675714	0.0126763	0.00180351	0.0234083	0.0332988	1.4478
1080	-187.7716	-247.0481	59.2765	0.010787	0.00771632	0.00887584	0.0267419	0.00791771	0.00568761	0.0313751	0.0046524	0.055101	0.00088315	0.00505545	0.0275528	0.0552024	0.00585698	0.0957655	0.0275784	0.0159977	0.0357734	0.013683	0.0650816	0.0392232	0.0446351	0.00119825	0.0147503	0.0768553	0.0306915	0.0359154	0.0119573	0.00224169	0.0623035	0.00613032	0.0305589	0.00939621	0.011404	0.0672416	0.095561	0.00893352	0.0249092	0.0142843	0.0761494	0.0120437	0.0038026	0.0118591	0.0155896	0.0580339	0.00740152	0.0211087	4.01572e-05	0.00717702	0.214335	4.66558	139.334	24902.1	7.319416	0.00828836	0.00592895	0.00681989	0.0205475	0.0060837	0.00437016	0.0241076	0.00357475	0.0423377	0.000678582	0.00388444	0.0211707	0.0424156	0.0045003	0.0735829	0.0211903	0.0122921	0.027487	0.0105136	0.0500065	0.0301377	0.0342961	0.000920696	0.0113336	0.059053	0.0235823	0.0275961	0.00918759	0.00172243	0.0478718	0.00471033	0.0234804	0.00721972	0.0087624	0.0516661	0.0734257	0.00686421	0.0191394	0.0109756	0.0585106	0.00925393	0.00292179	0.00911212	0.0119785	0.0445913	0.00568707	0.0162192	1.301464
